"","id","gender","height","religion","caste","mother_tongue","profession","location","country","age_of_marriage","weight"
"2305",2305,"female",171.704,"","others","Telugu","","Guntur","",25,58.4149572925179
"2306",2306,"male",188.214,"","others","Telugu","","Hyderabad"," India",29,72.3563678244274
"2307",2307,"male",181.61,"Hindu"," Baishnab","Bengali","Not Specified","Bengaluru / Bangalore"," India",27,73.9994768965526
"2308",2308,"male",194.818,"","","","Civil Engineer",""," India",28,78.3143515245555
"2309",2309,"female",181.61,"Sikh"," Kshatriya","Punjabi","Student","Delhi"," India",32,75.2680341784818
"2310",2310,"female",165.1,"Hindu"," OBC - Barber/Naayee","English","Doctor / Healthcare Professional","Saharanpur"," India",28,73.4572948905647
"2311",2311,"female",194.818,"Hindu"," Vaishnav","Gujarati","Teacher","Jamnagar"," India",29,74.5866031193835
"2312",2312,"female",184.912,"Hindu"," Thakur","Hindi","Not working","Lucknow"," India",30,65.6775609917242
"2313",2313,"male",188.214,"Hindu"," Balija","Telugu","Event Manager","Pune"," India",28,72.4700467096742
"2314",2314,"male",184.912,"Christian"," Marthoma","Malayalam","Managers and Senior Executives","Bengaluru / Bangalore"," India",33,65.6914884177715
"2315",2315,"male",184.912,"Hindu"," Sindhi-Sakkhar","Sindhi","Not Specified","Nandurbar"," India",29,78.0938952782561
"2316",2316,"female",191.516,"Christian"," Roman Catholic","Hindi","Software Consultant","Delhi"," India",32,69.1759292160025
"2317",2317,"female",231.14,"Hindu"," Brahmin","Tamil","Not Specified","Bengaluru / Bangalore"," India",29,95.6331925921194
"2318",2318,"male",191.516,"Christian"," Born Again","English","Non IT Engineer (Others)","Bengaluru / Bangalore"," India",30,79.3735926833356
"2319",2319,"female",171.704,"","","Kannada","",""," India",28,66.190164842622
"2320",2320,"male",184.912,"Hindu"," Ahom","Assamese","Not Specified","Dibrugarh"," India",29,72.0363863408654
"2321",2321,"female",168.402,"Hindu"," Kaibarta","Odia","HR Professional","Bhubaneswar"," India",29,65.5727547549655
"2322",2322,"female",165.1,"Hindu"," Brahmin","Marathi","Banking Professional","Mumbai"," India",28,58.1091754147946
"2323",2323,"male",181.61,"Hindu"," Bhandari","Marathi","Investment Professional","Mumbai"," India",33,81.1050634160899
"2324",2324,"female",165.1,"Christian"," Marthoma","Malayalam","Research Scholar","Canberra"," Australia",29,73.1866234437128
"2325",2325,"male",198.12,"Hindu"," Bhatia","Sindhi","HR Professional","Raipur"," India",27,80.817784871779
"2326",2326,"male",188.214,"Hindu"," Sindhi-Sakkhar","Sindhi","Not Specified","Uttaranchal"," India",30,82.3745414721548
"2327",2327,"male",184.912,"Christian"," Roman Catholic","Hindi","Fashion Designer","Mumbai"," India",30,72.0614762078558
"2328",2328,"male",181.61,"","others","Hindi","",""," India",23,72.7630995811135
"2329",2329,"male",184.912,"","others","Telugu","","Hyderabad"," India",34,76.2408244884718
"2330",2330,"female",165.1,"Hindu"," Viswabrahmin","Telugu","Accounting Professional (Others)","Nalgonda"," India",26,70.3947043100659
"2331",2331,"",NA,"","others","Bengali","Teacher","Kolkata"," India",28,NA
"2332",2332,"female",171.704,"Hindu"," Lingayath","Kannada","Software Professional (Others)","Bengaluru / Bangalore"," India",31,75.023067313138
"2333",2333,"female",135.7122,"Hindu"," Brahmin","Marathi","Not Specified","Belagavi / Belagaum"," India",28,56.6091014735398
"2334",2334,"male",188.214,"Hindu"," Bhatia","Hindi","Not Specified","Una"," India",28,78.5071816248084
"2335",2335,"female",175.006,"Hindu"," Arora","Hindi","Managers and Senior Executives","Melbourne"," Australia",34,79.8416844746558
"2336",2336,"male",188.214,"Sikh"," Ramdasia","Punjabi","Mechanical / Production Engineer","Ludhiana"," India",29,81.5790789602418
"2337",2337,"female",175.006,"Hindu"," Vaishnav","Gujarati","Interior Designer","Jersey City- NJ"," USA",29,66.4623120367432
"2338",2338,"female",135.382,"","others","Tamil","","Kelang"," Malaysia",29,54.8645804872483
"2339",2339,"female",178.308,"Hindu"," Arya Vysya","Telugu","Not working","Visakhapatnam"," India",27,67.2380547037741
"2340",2340,"female",184.912,"Hindu"," Baniya","Hindi","Admin Professional","Delhi"," India",34,80.4238642768416
"2341",2341,"male",184.912,"Hindu"," Baishnab","Bengali","Interior Designer","Asansol"," India",28,50.3250856319824
"2342",2342,"female",188.214,"Hindu"," Vanniyar","Tamil","Software Professional","Salem"," India",29,82.2668365231433
"2343",2343,"female",NA,"","others","Hindi","",""," India",29,NA
"2344",2344,"female",148.59,"Hindu"," Baidya","Bengali","Not working","Jaipur"," India",28,61.4330793755988
"2345",2345,"female",165.1,"Hindu"," Brahmin","Marathi","Accounting Professional (Others)","Kolhapur"," India",28,71.480647133223
"2346",2346,"male",168.7322,"Hindu"," Brahmin","Telugu","Teacher","Kamareddy"," India",32,61.4742411228061
"2347",2347,"male",168.402,"","","Malayalam","","Kochi"," India",28,72.4877115928479
"2348",2348,"female",171.704,"Hindu"," Vanniyar","Tamil","Not Specified","Salem"," India",28,66.5109311087659
"2349",2349,"female",175.006,"Christian"," Born Again","Marathi","Student","Pune"," India",31,65.2845127263624
"2350",2350,"male",168.7322,"","others","Bengali","Medical / Healthcare Professional (Others)","West Bengal"," India",26,64.2591670363319
"2351",2351,"female",175.006,"","","Sindhi","",""," India",33,75.0779530434044
"2352",2352,"male",191.516,"Hindu"," Brahmin","Marathi","Software Professional (Others)","Pune"," India",31,80.8740681971816
"2353",2353,"female",171.704,"Hindu"," Brahmin","Marathi","Finance Professional","Dallas- TX"," USA",29,66.5457492666188
"2354",2354,"male",198.12,"Sikh"," Khatri","Punjabi","Managers and Senior Executives","Delhi"," India",30,67.8200870993251
"2355",2355,"male",194.818,"Sikh"," Ramdasia","Punjabi","Not Specified","Sangrur"," India",31,78.6588813233704
"2356",2356,"male",168.7322,"","others","Hindi","",""," India",NA,64.748756568901
"2357",2357,"male",188.214,"","others","Tamil","Accounting Professional (Others)","Salem"," India",34,69.6069548342089
"2358",2358,"male",171.704,"Hindu"," Rajput - Lodhi","Hindi","Entrepreneurs / Business ","Noida"," India",30,68.7910452699025
"2359",2359,"male",194.818,"","others","Malayalam","HR Professional","Kollam"," India",24,68.7224380226352
"2360",2360,"male",198.12,"Hindu"," Thakur","Hindi","Team Member / Staff","Bhopal"," India",28,73.4965403167816
"2361",2361,"male",181.61,"Hindu"," Panchal","Gujarati","Mechanical / Production Engineer","Vadodara"," India",29,82.113968386206
"2362",2362,"female",165.1,"Hindu"," Brahmin","Marathi","Finance Professional","Uttar Pradesh"," India",28,71.823092875717
"2363",2363,"male",191.516,"","others","Bengali","Teacher","Bardhaman"," India",26,74.7848659444638
"2364",2364,"male",168.402,"","others","Marathi","Team Member / Staff","Mumbai"," India",NA,62.8364264979966
"2365",2365,"female",184.912,"Hindu"," Brahmin","Gujarati","Software Professional","Auckland"," New Zealand",31,70.3121989757614
"2366",2366,"male",188.214,"Hindu"," Agarwal","Marwari","Managers and Senior Executives","Bhagalpur"," India",32,70.1905234106218
"2367",2367,"male",191.516,"Hindu"," Patel","Gujarati","Not Specified","Surat"," India",31,67.3922408612461
"2368",2368,"female",135.7122,"Hindu"," Agri","Marathi","Not Specified","Mumbai"," India",28,56.3289077701086
"2369",2369,"male",148.59,"","others","Hindi","Banking Professional","Madhubani"," India",22,65.0314884270934
"2370",2370,"female",165.1,"Hindu"," Agarwal","Punjabi","Not Specified","Patiala"," India",29,66.1389088394401
"2371",2371,"female",175.006,"Hindu"," Baishnab","Bengali","HR Professional","Singapore"," Singapore",25,71.9121122294833
"2372",2372,"male",168.402,"","others","Telugu","","Samalkota"," India",27,64.3856535770373
"2373",2373,"female",175.006,"Sikh"," Ramdasia","Punjabi","Not working","Ludhiana"," India",30,67.0166283886474
"2374",2374,"female",171.704,"Hindu"," Brahmin","Marathi","Admin Professional","Pune"," India",31,74.9195124167817
"2375",2375,"male",168.402,"Hindu"," Kaibarta","Assamese","Farming","Dispur"," India",28,54.7485470892867
"2376",2376,"female",175.006,"Hindu"," Agri","Marathi","Teacher","Mumbai"," India",28,69.1647831737656
"2377",2377,"female",165.1,"Hindu"," Billava","Tulu","Banking Professional","Mangaluru / Mangalore"," India",30,67.6574432997458
"2378",2378,"female",178.308,"Hindu"," Baishya","Bengali","HR Professional","Gurgaon"," India",27,79.4309019990405
"2379",2379,"female",NA,"","","","",""," India",35,NA
"2380",2380,"male",175.006,"Hindu"," Baishnab","Assamese","Sales Professional / Marketing","Assam"," India",27,70.436244634248
"2381",2381,"female",175.006,"Hindu"," Thakur","Hindi","Software Professional","Noida"," India",28,67.6083573867549
"2382",2382,"male",188.214,"Hindu"," OBC - Barber/Naayee","Gujarati","Software Professional","Sydney"," Australia",27,78.6180642279129
"2383",2383,"female",165.1,"","","","","Mumbai"," India",25,66.351822618455
"2384",2384,"female",175.006,"","others","","",""," India",28,64.6252316852011
"2385",2385,"female",178.308,"","others","Odia","",""," India",NA,70.2141124151386
"2386",2386,"male",175.006,"Jain"," Shwetamber","Marwari","Entrepreneurs / Business ","Mumbai"," India",32,68.9805347295004
"2387",2387,"male",168.7322,"Sikh"," Ramdasia","Punjabi","Mechanical / Production Engineer","Punjab"," India",29,62.5686481909431
"2388",2388,"male",194.818,"Hindu"," Baniya","Punjabi","Software Professional (Others)","Chandigarh"," India",33,65.7927677865905
"2389",2389,"male",168.402,"Hindu"," Billava","Kannada","Electronics / Telecom Engineer","Bengaluru / Bangalore"," India",29,61.5218470471452
"2390",2390,"male",168.402,"Hindu"," Brahmin","Gujarati","Accounting Professional (Others)","Ahmedabad"," India",31,62.3974664449955
"2391",2391,"male",191.516,"Hindu"," Lingayath","Kannada","Agricultural Professional (Others)","Shivamogga"," India",33,73.0104315379053
"2392",2392,"male",184.912,"Hindu"," Arya Vysya","Telugu","Legal Professional (Others)","Hyderabad"," India",30,68.7445214042444
"2393",2393,"female",148.59,"Hindu"," Brahmin","Gujarati","Admin Professional","Rajkot"," India",28,48.4274356474013
"2394",2394,"female",175.006,"Hindu"," Brahmin","Telugu","Software Professional","Rockville- MD"," USA",29,70.5164785548078
"2395",2395,"female",178.308,"Hindu"," Kaibarta","Odia","Banking Professional","Cuttack"," India",26,75.4540319628735
"2396",2396,"female",178.308,"Hindu"," Goud","Odia","Not Specified","Kolkata"," India",26,84.8044675556306
"2397",2397,"female",178.308,"Hindu"," Billava","Kannada","Software Professional","Bengaluru / Bangalore"," India",32,73.5925334728684
"2398",2398,"male",194.818,"Hindu"," Baniya","Hindi","Non IT Engineer (Others)","Portland- OR"," USA",34,81.1856354691966
"2399",2399,"male",198.12,"","others","Tamil","","Coimbatore"," India",21,73.5882404611671
"2400",2400,"male",168.7322,"Hindu"," Baniya","Hindi","Managers and Senior Executives","Dehradun"," India",32,76.3057796172844
"2401",2401,"male",191.516,"Hindu"," Baishnab","Bengali","Not Specified","Midnapore"," India",27,79.5975357332873
"2402",2402,"male",178.308,"Hindu"," OBC - Barber/Naayee","Hindi","Mariner","Ballia"," India",28,67.2654075907536
"2403",2403,"female",151.892,"","others","Malayalam","","Kozhikode"," India",35,72.2445131548316
"2404",2404,"female",175.006,"Hindu"," Bhandari","Marathi","Admin Professional","Mumbai"," India",30,84.6350171403177
"2405",2405,"female",135.7122,"Hindu"," Patel","Gujarati","Accounting Professional (Others)","Vadodara"," India",28,49.8375120364953
"2406",2406,"male",NA,"","others","Hindi","Not Specified",""," India",21,NA
"2407",2407,"male",194.818,"","","Malayalam","VP / AVP / GM / DGM","Chennai"," India",35,82.518719279102
"2408",2408,"male",168.7322,"Sikh"," Gursikh","Punjabi","Mechanical / Production Engineer","Amritsar"," India",33,66.4920963482214
"2409",2409,"male",194.818,"","","","","Jodhpur"," India",32,79.6781684070314
"2410",2410,"male",175.006,"","others","Marathi","","Mumbai"," India",35,62.5769595125025
"2411",2411,"female",NA,"","others","Telugu","Electronics / Telecom Engineer","Hyderabad"," India",24,NA
"2412",2412,"female",168.402,"","","Kannada","","Kundapura"," India",26,66.8131155977588
"2413",2413,"female",171.704,"Hindu"," Brahmin","Telugu","Software Professional (Others)","Bengaluru / Bangalore"," India",30,71.1331802667985
"2414",2414,"female",165.1,"Hindu"," Vanniyar","Tamil","Civil Engineer","Viluppuram"," India",27,64.9343964255209
"2415",2415,"male",211.328,"Hindu"," Saini","Hindi","Managers and Senior Executives","Delhi"," India",29,86.924110271253
"2416",2416,"male",168.402,"Christian"," Roman Catholic","English","Finance Professional","Victoria"," Canada",32,70.6152049053963
"2417",2417,"male",184.912,"Hindu"," Balija","Telugu","Marketing Professional","Chennai"," India",29,71.905004635497
"2418",2418,"male",194.818,"","others","Gujarati","Software Professional (Others)","Toronto"," Canada",35,65.4335377390449
"2419",2419,"female",168.402,"Hindu"," Rajput - Lodhi","Hindi","Not working","Bulandshahr"," India",29,64.2696533074155
"2420",2420,"female",165.1,"Hindu"," Panchal","Gujarati","HR Professional","Ahmedabad"," India",29,61.6911575737099
"2421",2421,"female",168.402,"","others","Telugu","","Mumbai"," India",32,78.1748072145381
"2422",2422,"male",191.516,"","others","Bengali","CxO / Chairman / Director / President","West Bengal"," India",28,73.4356236961747
"2423",2423,"male",168.7322,"Hindu"," Scheduled Caste (SC)","Hindi","Managers and Senior Executives","Bengaluru / Bangalore"," India",33,64.1196996929473
"2424",2424,"male",171.704,"Hindu"," Bhandari","Marathi","Lawyer","Raigad"," India",30,65.6382081689257
"2425",2425,"male",168.7322,"Hindu"," Brahmin","Marathi","Non IT Engineer (Others)","Ontario"," Canada",33,57.0990010228892
"2426",2426,"female",165.1,"Hindu"," Kalita","Assamese","Not working","Jorhat"," India",27,63.1123059136498
"2427",2427,"female",175.006,"Christian"," Born Again","Telugu","Company Secretary","Kakinada"," India",32,70.8879276235904
"2428",2428,"male",181.61,"Hindu"," OBC - Barber/Naayee","Bengali","Investment Professional","Malda"," India",27,77.5122060852454
"2429",2429,"male",178.308,"Hindu"," Baidya","Bengali","Doctor / Healthcare Professional","Kolkata"," India",27,65.6737221957569
"2430",2430,"male",181.61,"Hindu"," Agarwal","Punjabi","Entrepreneurs / Business ","Sangrur"," India",30,76.3482921739824
"2431",2431,"female",171.704,"Hindu"," Kayastha","Bengali","Not working","Siliguri"," India",31,58.0095882774859
"2432",2432,"female",175.006,"","others","Hindi","Consultant / Supervisor / Team Leads","Bengaluru / Bangalore"," India",NA,69.6185415003785
"2433",2433,"female",165.1,"","others","Bengali","Not Specified","Guwahati"," India",29,74.5425850839375
"2434",2434,"female",155.194,"Hindu"," Baishya","Assamese","Not Specified","Buhasa"," United Arab Emirates",29,61.1312283861525
"2435",2435,"female",175.006,"Hindu"," Brahmin","Marathi","Admin Professional","Satara"," India",28,67.1702268425166
"2436",2436,"female",178.308,"Hindu"," Agri","Marathi","Marketing Professional","Mumbai"," India",30,76.5966962126556
"2437",2437,"female",181.61,"Hindu"," Kshatriya","Hindi","Not working","Kolkata"," India",31,70.7687412271463
"2438",2438,"female",184.912,"","others","Telugu","","Kakinada","",24,76.7979951511419
"2439",2439,"male",168.402,"Hindu"," Kshatriya","Hindi","VP / AVP / GM / DGM","New York- NY"," USA",32,62.9272690899395
"2440",2440,"female",175.006,"Hindu"," Patel","Gujarati","Medical / Healthcare Professional (Others)","Sydney"," Australia",29,54.9955259635614
"2441",2441,"male",191.516,"Hindu"," Viswabrahmin","Telugu","Finance Professional","Srikakulam"," India",28,80.7852582250106
"2442",2442,"female",NA,"","others","","","Malappuram"," India",30,NA
"2443",2443,"female",178.308,"Hindu"," Lingayath","Kannada","Software Professional","Bengaluru / Bangalore"," India",31,70.6856505977692
"2444",2444,"male",188.214,"Hindu"," Saini","Hindi","Non IT Engineer (Others)","Gurgaon"," India",31,84.2047746085032
"2445",2445,"male",151.892,"Christian"," Born Again","English","Admin Professional","Mokokchung"," India",32,72.1017047708454
"2446",2446,"male",188.214,"Hindu"," Brahmin","Marathi","Science Professional (Others)","Bengaluru / Bangalore"," India",30,77.111237091404
"2447",2447,"female",165.1,"Hindu"," Agri","Marathi","Not working","Raigad"," India",30,53.9065713053763
"2448",2448,"male",198.12,"Hindu"," Bhatia","Gujarati","Not working","Navsari"," India",30,81.3997629450824
"2449",2449,"female",175.006,"Hindu"," Saini","Hindi","Teacher","Bengaluru / Bangalore"," India",28,71.358643241645
"2450",2450,"female",135.7122,"Christian"," Born Again","Tamil","Customer Support / BPO / KPO Professional","Bengaluru / Bangalore"," India",31,60.3555939214001
